"species" "time"
"agouti" 0.671527778
"agouti" 0.730555556
"rat" 0.99375
"agouti" 0.295138889
"agouti" 0.396527778
"peccary" 0.429166667
"agouti" 0.584722222
"agouti" 0.586805556
"agouti" 0.646527778
"rat" 0.847916667
"rat" 0.942361111
"agouti" 0.577777778
"agouti" 0.659027778
"agouti" 0.321527778
"agouti" 0.434027778
"agouti" 0.591666667
"agouti" 0.2875
"agouti" 0.386805556
"agouti" 0.427777778
"agouti" 0.751388889
"agouti" 0.386805556
"agouti" 0.4375
"agouti" 0.448611111
"coati" 0.261805556
"brocket" 0.330555556
"coati" 0.400694444
"agouti" 0.261111111
"agouti" 0.297222222
"agouti" 0.405555556
"agouti" 0.327777778
"peccary" 0.811111111
"paca" 0.908333333
"agouti" 0.740972222
"agouti" 0.456944444
"agouti" 0.634027778
"agouti" 0.7375
"peccary" 0.436805556
"agouti" 0.622222222
"peccary" 0.801388889
"agouti" 0.651388889
"agouti" 0.652083333
"agouti" 0.697916667
"brocket" 0.745833333
"rat" 0.938194444
"agouti" 0.542361111
"coati" 0.389583333
"agouti" 0.753472222
"agouti" 0.359027778
"coati" 0.522222222
"agouti" 0.722916667
"rat" 0.834722222
"squirrel" 0.383333333
"agouti" 0.497916667
"agouti" 0.724305556
"peccary" 0.250694444
"peccary" 0.253472222
"brocket" 0.296527778
"agouti" 0.465972222
"coati" 0.473611111
"coati" 0.480555556
"agouti" 0.3125
"agouti" 0.335416667
"agouti" 0.348611111
"agouti" 0.360416667
"agouti" 0.510416667
"squirrel" 0.58125
"squirrel" 0.606944444
"agouti" 0.724305556
"squirrel" 0.731944444
"agouti" 0.726388889
"agouti" 0.759027778
"peccary" 0.761805556
"peccary" 0.777083333
"paca" 0.820138889
"peccary" 0.783333333
"peccary" 0.79375
"paca" 0.942361111
"paca" 0.970833333
"armadillo" 0.117361111
"paca" 0.140277778
"agouti" 0.255555556
"agouti" 0.304861111
"agouti" 0.449305556
"agouti" 0.465277778
"agouti" 0.341666667
"ocelot" 0.93125
"squirrel" 0.38125
"agouti" 0.573611111
"agouti" 0.3375
"agouti" 0.371527778
"paca" 0.833333333
"paca" 0.110416667
"agouti" 0.275694444
"agouti" 0.616666667
"peccary" 0.23125
"brocket" 0.505555556
"agouti" 0.313194444
"peccary" 0.384722222
"peccary" 0.3875
"squirrel" 0.401388889
"agouti" 0.402777778
"agouti" 0.406944444
"agouti" 0.406944444
"agouti" 0.457638889
"brocket" 0.473611111
"agouti" 0.461111111
"agouti" 0.629861111
"agouti" 0.683333333
"peccary" 0.755555556
"peccary" 0.897916667
"paca" 0.909722222
"paca" 0.954166667
"agouti" 0.256944444
"peccary" 0.425694444
"squirrel" 0.634027778
"agouti" 0.651388889
"agouti" 0.668055556
"agouti" 0.688888889
"armadillo" 0.904166667
"paca" 0.919444444
"paca" 0.928472222
"brocket" 0.944444444
"paca" 0.997916667
"agouti" 0.270833333
"agouti" 0.293055556
"agouti" 0.294444444
"agouti" 0.360416667
"agouti" 0.613194444
"ocelot" 0.851388889
"brocket" 0.281944444
"agouti" 0.303472222
"agouti" 0.355555556
"agouti" 0.734722222
"armadillo" 0.994444444
"agouti" 0.289583333
"agouti" 0.289583333
"agouti" 0.357638889
"agouti" 0.364583333
"agouti" 0.61875
"agouti" 0.257638889
"agouti" 0.272222222
"agouti" 0.274305556
"agouti" 0.379166667
"squirrel" 0.513194444
"agouti" 0.636111111
"agouti" 0.720138889
"brocket" 0.741666667
"paca" 0.050694444
"paca" 0.195138889
"agouti" 0.299305556
"agouti" 0.336805556
"squirrel" 0.360416667
"agouti" 0.477777778
"agouti" 0.527777778
"agouti" 0.716666667
"paca" 0.027777778
"armadillo" 0.069444444
"squirrel" 0.3375
"peccary" 0.873611111
"tamandua" 0.688888889
"agouti" 0.448611111
"agouti" 0.3125
"rat" 0.780555556
"rat" 0.136805556
"paca" 0.210416667
"agouti" 0.366666667
"agouti" 0.689583333
"agouti" 0.300694444
"agouti" 0.490277778
"agouti" 0.261805556
"agouti" 0.352777778
"agouti" 0.260416667
"agouti" 0.55
"agouti" 0.743055556
"paca" 0.04375
"rat" 0.075694444
"agouti" 0.297222222
"agouti" 0.259722222
"agouti" 0.336111111
"agouti" 0.425694444
"agouti" 0.53125
"agouti" 0.341666667
"peccary" 0.361805556
"agouti" 0.370138889
"agouti" 0.452777778
"agouti" 0.692361111
"agouti" 0.472222222
"agouti" 0.624305556
"brocket" 0.833333333
"paca" 0.077083333
"agouti" 0.319444444
"agouti" 0.708333333
"rat" 0.238888889
"rat" 0.134722222
"opossum" 0.215277778
"coati" 0.296527778
"rat" 0.802083333
"agouti" 0.431944444
"agouti" 0.55625
"squirrel" 0.61875
"agouti" 0.311805556
"paca" 0.899305556
"agouti" 0.315277778
"agouti" 0.347916667
"agouti" 0.679166667
"agouti" 0.7375
"brocket" 0.101388889
"agouti" 0.427777778
"agouti" 0.595833333
"agouti" 0.628472222
"agouti" 0.254861111
"agouti" 0.344444444
"brocket" 0.30625
"peccary" 0.694444444
"tamandua" 0.407638889
"agouti" 0.545138889
"rat" 0.813888889
"paca" 0.006944444
"brocket" 0.91875
"peccary" 0.946527778
"ocelot" 0.580555556
"armadillo" 0.089583333
"agouti" 0.304861111
"agouti" 0.463194444
"agouti" 0.573611111
"agouti" 0.656944444
"agouti" 0.313194444
"agouti" 0.448611111
"agouti" 0.618055556
"agouti" 0.6375
"agouti" 0.731944444
"brocket" 0.853472222
"agouti" 0.688888889
"agouti" 0.733333333
"paca" 0.813888889
"paca" 0.819444444
"paca" 0.1
"brocket" 0.890277778
"rat" 0.906944444
"agouti" 0.672222222
"agouti" 0.686805556
"agouti" 0.264583333
"agouti" 0.265972222
"agouti" 0.497916667
"agouti" 0.572222222
"agouti" 0.604166667
"agouti" 0.65625
"agouti" 0.661805556
"agouti" 0.665972222
"paca" 0.855555556
"agouti" 0.454166667
"agouti" 0.461111111
"agouti" 0.625
"agouti" 0.66875
"paca" 0.922916667
"agouti" 0.314583333
"agouti" 0.361111111
"agouti" 0.505555556
"rat" 0.227777778
"agouti" 0.329166667
"agouti" 0.488194444
"agouti" 0.496527778
"agouti" 0.515972222
"paca" 0.788194444
"agouti" 0.286111111
"agouti" 0.299305556
"agouti" 0.304861111
"agouti" 0.311111111
"agouti" 0.420833333
"agouti" 0.688888889
"armadillo" 0.927777778
"ocelot" 0.394444444
"agouti" 0.665277778
"paca" 0.802777778
"agouti" 0.583333333
"agouti" 0.318055556
"coati" 0.569444444
"agouti" 0.702083333
"peccary" 0.830555556
"agouti" 0.297916667
"agouti" 0.309027778
"agouti" 0.350694444
"agouti" 0.65625
"agouti" 0.513194444
"agouti" 0.688194444
"agouti" 0.553472222
"paca" 0.028472222
"agouti" 0.736805556
"paca" 0.825
"brocket" 0.675
"agouti" 0.617361111
"agouti" 0.689583333
"peccary" 0.845138889
"coati" 0.373611111
"agouti" 0.273611111
"agouti" 0.277777778
"agouti" 0.365277778
"agouti" 0.620833333
"agouti" 0.275
"agouti" 0.2875
"agouti" 0.400694444
"agouti" 0.401388889
"agouti" 0.405555556
"agouti" 0.4125
"agouti" 0.436805556
"agouti" 0.548611111
"agouti" 0.632638889
"agouti" 0.253472222
"agouti" 0.359722222
"peccary" 0.365972222
"peccary" 0.373611111
"agouti" 0.351388889
"agouti" 0.532638889
"agouti" 0.579861111
"rat" 0.957638889
"agouti" 0.288194444
"squirrel" 0.306944444
"agouti" 0.413194444
"agouti" 0.574305556
"peccary" 0.71875
"agouti" 0.253472222
"agouti" 0.306944444
"agouti" 0.322222222
"agouti" 0.528472222
"peccary" 0.020138889
"agouti" 0.301388889
"agouti" 0.467361111
"agouti" 0.531944444
"agouti" 0.572222222
"agouti" 0.578472222
"brocket" 0.183333333
"agouti" 0.502777778
"agouti" 0.542361111
"agouti" 0.547916667
"agouti" 0.552777778
"agouti" 0.565972222
"agouti" 0.609722222
"agouti" 0.296527778
"peccary" 0.351388889
"agouti" 0.35625
"agouti" 0.399305556
"agouti" 0.479166667
"agouti" 0.519444444
"peccary" 0.705555556
"agouti" 0.2875
"agouti" 0.392361111
"agouti" 0.707638889
"agouti" 0.709027778
"peccary" 0.285416667
"paca" 0.825694444
"peccary" 0.086805556
"rat" 0.943055556
"rat" 0.106944444
"agouti" 0.353472222
"agouti" 0.397222222
"peccary" 0.668055556
"agouti" 0.257638889
"agouti" 0.730555556
"agouti" 0.252083333
"agouti" 0.275
"agouti" 0.316666667
"agouti" 0.352777778
"peccary" 0.315277778
"peccary" 0.320833333
"peccary" 0.8
"agouti" 0.319444444
"rat" 0.895833333
"opossum" 0.118055556
"peccary" 0.236111111
"agouti" 0.311111111
"agouti" 0.327777778
"squirrel" 0.332638889
"agouti" 0.252777778
"agouti" 0.298611111
"agouti" 0.367361111
"agouti" 0.4
"agouti" 0.573611111
"agouti" 0.640277778
"agouti" 0.725
"agouti" 0.3
"agouti" 0.261111111
"agouti" 0.688194444
"rat" 0.108333333
"squirrel" 0.618055556
"coati" 0.522916667
"agouti" 0.443055556
"rat" 0.970833333
"rat" 0.80625
"agouti" 0.744444444
"paca" 0.784027778
"agouti" 0.389583333
"agouti" 0.73125
"rat" 0.220138889
"rat" 0.882638889
"coati" 0.470833333
"rat" 0.90625
"opossum" 0.945833333
"paca" 0.017361111
"rat" 0.810416667
"paca" 0.965277778
"agouti" 0.320138889
"agouti" 0.360416667
"agouti" 0.36875
"agouti" 0.288194444
"agouti" 0.734027778
"peccary" 0.33125
"agouti" 0.656944444
"coati" 0.557638889
"agouti" 0.645138889
"rat" 0.931944444
"brocket" 0.29375
"agouti" 0.6375
"agouti" 0.35
"agouti" 0.466666667
"rat" 0.06875
"agouti" 0.468055556
"agouti" 0.473611111
"agouti" 0.614583333
"rat" 0.784027778
"agouti" 0.606944444
"agouti" 0.704861111
"agouti" 0.280555556
"agouti" 0.34375
"agouti" 0.627777778
"agouti" 0.680555556
"agouti" 0.709027778
"agouti" 0.727777778
"paca" 0.804166667
"paca" 0.81875
"paca" 0.840277778
"paca" 0.84375
"paca" 0.876388889
"paca" 0.883333333
"paca" 0.884722222
"paca" 0.923611111
"paca" 0.927083333
"agouti" 0.243055556
"agouti" 0.250694444
"agouti" 0.299305556
"agouti" 0.31875
"agouti" 0.357638889
"agouti" 0.386111111
"agouti" 0.398611111
"agouti" 0.440972222
"agouti" 0.486805556
"agouti" 0.545138889
"agouti" 0.708333333
"agouti" 0.7125
"agouti" 0.727777778
"agouti" 0.748611111
"agouti" 0.752777778
"peccary" 0.791666667
"paca" 0.808333333
"paca" 0.822916667
"paca" 0.836805556
"paca" 0.850694444
"paca" 0.890972222
"opossum" 0.040972222
"agouti" 0.24375
"agouti" 0.256944444
"squirrel" 0.313888889
"agouti" 0.354166667
"agouti" 0.501388889
"agouti" 0.747222222
"paca" 0.834722222
"paca" 0.093055556
"paca" 0.097916667
"agouti" 0.244444444
"agouti" 0.248611111
"agouti" 0.25
"agouti" 0.253472222
"agouti" 0.315972222
"agouti" 0.330555556
"agouti" 0.334027778
"agouti" 0.336111111
"agouti" 0.388194444
"agouti" 0.472222222
"coati" 0.500694444
"agouti" 0.559722222
"agouti" 0.561111111
"agouti" 0.73125
"agouti" 0.75
"paca" 0.869444444
"paca" 0.874305556
"paca" 0.892361111
"paca" 0.91875
"paca" 0.924305556
"ocelot" 0.929166667
"paca" 0.993055556
"paca" 0.031944444
"paca" 0.045833333
"paca" 0.075
"paca" 0.077083333
"paca" 0.079861111
"paca" 0.084027778
"agouti" 0.245138889
"agouti" 0.250694444
"agouti" 0.253472222
"rat" 0.275694444
"agouti" 0.282638889
"peccary" 0.292361111
"agouti" 0.420138889
"agouti" 0.615277778
"agouti" 0.620138889
"agouti" 0.629166667
"agouti" 0.726388889
"agouti" 0.728472222
"agouti" 0.7375
"paca" 0.819444444
"paca" 0.907638889
"paca" 0.938888889
"paca" 0
"paca" 0.005555556
"paca" 0.061805556
"agouti" 0.248611111
"agouti" 0.250694444
"agouti" 0.275694444
"agouti" 0.278472222
"agouti" 0.31875
"agouti" 0.324305556
"agouti" 0.333333333
"agouti" 0.338194444
"agouti" 0.36875
"agouti" 0.438194444
"agouti" 0.554861111
"agouti" 0.598611111
"agouti" 0.651388889
"agouti" 0.688888889
"agouti" 0.726388889
"agouti" 0.748611111
"paca" 0.85625
"paca" 0.893055556
"paca" 0.895138889
"paca" 0.901388889
"paca" 0.907638889
"paca" 0.911111111
"paca" 0.9125
"paca" 0.029166667
"paca" 0.038888889
"paca" 0.066666667
"paca" 0.130555556
"paca" 0.131944444
"paca" 0.134722222
"paca" 0.140972222
"paca" 0.161111111
"paca" 0.165277778
"agouti" 0.244444444
"agouti" 0.246527778
"agouti" 0.282638889
"agouti" 0.335416667
"agouti" 0.472222222
"agouti" 0.489583333
"agouti" 0.541666667
"agouti" 0.636111111
"agouti" 0.690277778
"paca" 0.849305556
"paca" 0.871527778
"paca" 0.885416667
"paca" 0.934027778
"paca" 0.95
"paca" 0.978472222
"paca" 0.182638889
"paca" 0.184722222
"agouti" 0.284722222
"agouti" 0.314583333
"agouti" 0.347222222
"tamandua" 0.367361111
"agouti" 0.424305556
"agouti" 0.531944444
"agouti" 0.672916667
"agouti" 0.679861111
"agouti" 0.704861111
"agouti" 0.721527778
"agouti" 0.750694444
"paca" 0.855555556
"paca" 0.874305556
"paca" 0.880555556
"paca" 0.897916667
"paca" 0.909722222
"paca" 0.914583333
"paca" 0.925694444
"paca" 0.99375
"paca" 0.997916667
"paca" 0.00625
"paca" 0.025
"paca" 0.050694444
"paca" 0.063888889
"paca" 0.094444444
"paca" 0.102083333
"agouti" 0.254166667
"agouti" 0.260416667
"agouti" 0.284722222
"agouti" 0.306944444
"agouti" 0.363194444
"squirrel" 0.529861111
"agouti" 0.602777778
"agouti" 0.715277778
"paca" 0.806944444
"paca" 0.809027778
"paca" 0.915972222
"paca" 0.981944444
"paca" 0.024305556
"paca" 0.075
"paca" 0.076388889
"paca" 0.155555556
"agouti" 0.255555556
"peccary" 0.36875
"agouti" 0.385416667
"agouti" 0.254166667
"paca" 0.863888889
"agouti" 0.271527778
"agouti" 0.282638889
"agouti" 0.584027778
"agouti" 0.584722222
"agouti" 0.597916667
"agouti" 0.648611111
"paca" 0.863194444
"agouti" 0.531944444
"agouti" 0.577083333
"paca" 0.934722222
"peccary" 0.40625
"paca" 0.865277778
"paca" 0.880555556
"paca" 0.921527778
"opossum" 0.964583333
"agouti" 0.375694444
"agouti" 0.409027778
"paca" 0.888888889
"brocket" 0.278472222
"agouti" 0.297222222
"agouti" 0.45
"coati" 0.460416667
"paca" 0.955555556
"agouti" 0.451388889
"coati" 0.572222222
"paca" 0.929861111
"paca" 0.023611111
"agouti" 0.667361111
"rat" 0.861805556
"agouti" 0.274305556
"agouti" 0.305555556
"peccary" 0.738888889
"peccary" 0.255555556
"peccary" 0.304166667
"rat" 0.047222222
"peccary" 0.2875
"agouti" 0.650694444
"agouti" 0.248611111
"agouti" 0.29375
"agouti" 0.606944444
"agouti" 0.4375
"agouti" 0.295833333
"agouti" 0.332638889
"peccary" 0.334722222
"agouti" 0.429861111
"agouti" 0.6875
"rat" 0.703472222
"rat" 0.972916667
"agouti" 0.594444444
"tamandua" 0.636805556
"rat" 0.879166667
"paca" 0.040972222
"agouti" 0.25
"peccary" 0.273611111
"agouti" 0.28125
"agouti" 0.465972222
"peccary" 0.654861111
"rat" 0.075
"agouti" 0.28125
"peccary" 0.697916667
"coati" 0.582638889
"peccary" 0.670138889
"peccary" 0.7375
"peccary" 0.739583333
"agouti" 0.479861111
"agouti" 0.586805556
"agouti" 0.622222222
"agouti" 0.713194444
"agouti" 0.483333333
"agouti" 0.577083333
"agouti" 0.584027778
"coati" 0.641666667
"peccary" 0.668055556
"agouti" 0.40625
"brocket" 0.326388889
"coati" 0.5
"agouti" 0.251388889
"agouti" 0.302777778
"agouti" 0.383333333
"peccary" 0.725
"peccary" 0.307638889
"agouti" 0.263194444
"rat" 0.004861111
"agouti" 0.254166667
"agouti" 0.257638889
"agouti" 0.593055556
"agouti" 0.7375
"agouti" 0.252777778
"agouti" 0.501388889
"agouti" 0.569444444
"peccary" 0.729166667
"agouti" 0.734722222
"agouti" 0.788888889
"ocelot" 0.888888889
"paca" 0.890972222
"agouti" 0.298611111
"agouti" 0.269444444
"agouti" 0.320138889
"paca" 0.854861111
"ocelot" 0.8625
"ocelot" 0.955555556
"agouti" 0.320833333
"agouti" 0.326388889
"agouti" 0.571527778
"agouti" 0.573611111
"armadillo" 0.070833333
"agouti" 0.276388889
"agouti" 0.272916667
"squirrel" 0.360416667
"squirrel" 0.676388889
"agouti" 0.279166667
"rat" 0.938888889
"rat" 0.081944444
"rat" 0.204166667
"paca" 0.801388889
"paca" 0.820138889
"agouti" 0.536111111
"agouti" 0.3
"agouti" 0.381944444
"agouti" 0.545138889
"agouti" 0.619444444
"paca" 0.167361111
"agouti" 0.323611111
"agouti" 0.350694444
"squirrel" 0.379166667
"agouti" 0.434027778
"agouti" 0.704861111
"agouti" 0.250694444
"agouti" 0.297916667
"agouti" 0.334027778
"agouti" 0.342361111
"agouti" 0.54375
"squirrel" 0.361111111
"agouti" 0.552083333
"paca" 0.001388889
"rat" 0.179166667
"agouti" 0.469444444
"agouti" 0.330555556
"agouti" 0.535416667
"peccary" 0.256944444
"agouti" 0.454166667
"paca" 0.966666667
"agouti" 0.358333333
"agouti" 0.266666667
"agouti" 0.304166667
"squirrel" 0.416666667
"brocket" 0.534722222
"agouti" 0.370138889
"agouti" 0.40625
"squirrel" 0.622916667
"agouti" 0.680555556
"agouti" 0.685416667
"agouti" 0.336805556
"agouti" 0.351388889
"agouti" 0.354861111
"agouti" 0.533333333
"ocelot" 0.602083333
"agouti" 0.656944444
"agouti" 0.675
"agouti" 0.294444444
"rat" 0.009722222
"agouti" 0.645833333
"agouti" 0.653472222
"agouti" 0.692361111
"agouti" 0.695138889
"agouti" 0.295138889
"agouti" 0.404861111
"agouti" 0.521527778
"paca" 0.775694444
"squirrel" 0.336805556
"agouti" 0.530555556
"coati" 0.304166667
"squirrel" 0.319444444
"agouti" 0.359722222
"agouti" 0.369444444
"agouti" 0.479166667
"agouti" 0.595138889
"agouti" 0.650694444
"agouti" 0.293055556
"agouti" 0.390277778
"agouti" 0.422222222
"rat" 0.883333333
"agouti" 0.429861111
"rat" 0.913888889
"agouti" 0.433333333
"squirrel" 0.285416667
"agouti" 0.434722222
"peccary" 0.527777778
"agouti" 0.586111111
"agouti" 0.600694444
"agouti" 0.631944444
"agouti" 0.636111111
"agouti" 0.68125
"agouti" 0.739583333
"paca" 0.780555556
"paca" 0.811805556
"paca" 0.859027778
"paca" 0.109722222
"paca" 0.227083333
"coati" 0.274305556
"agouti" 0.294444444
"agouti" 0.31875
"agouti" 0.463194444
"agouti" 0.622222222
"agouti" 0.332638889
"paca" 0.779861111
"ocelot" 0.855555556
"rat" 0.859722222
"peccary" 0.948611111
"tamandua" 0.004166667
"paca" 0.104861111
"agouti" 0.285416667
"agouti" 0.2875
"agouti" 0.306944444
"agouti" 0.311805556
"agouti" 0.320833333
"agouti" 0.333333333
"agouti" 0.468055556
"squirrel" 0.709722222
"squirrel" 0.742361111
"peccary" 0.251388889
"peccary" 0.252777778
"peccary" 0.25625
"agouti" 0.270833333
"agouti" 0.351388889
"agouti" 0.38125
"agouti" 0.392361111
"agouti" 0.535416667
"agouti" 0.538194444
"agouti" 0.254861111
"agouti" 0.265972222
"agouti" 0.367361111
"agouti" 0.525694444
"paca" 0.931944444
"paca" 0.179166667
"paca" 0.215277778
"agouti" 0.275694444
"squirrel" 0.363888889
"squirrel" 0.438194444
"peccary" 0.869444444
"paca" 0.093055556
"agouti" 0.338194444
"agouti" 0.423611111
"agouti" 0.435416667
"agouti" 0.446527778
"agouti" 0.286111111
"agouti" 0.34375
"peccary" 0.798611111
"peccary" 0.022916667
"peccary" 0.026388889
"rat" 0.202777778
"peccary" 0.257638889
"peccary" 0.261805556
"peccary" 0.273611111
"peccary" 0.289583333
"peccary" 0.302083333
"agouti" 0.329166667
"agouti" 0.450694444
"ocelot" 0.557638889
"peccary" 0.852777778
"paca" 0.086805556
"peccary" 0.304861111
"agouti" 0.655555556
"agouti" 0.28125
"peccary" 0.302777778
"squirrel" 0.308333333
"agouti" 0.310416667
"agouti" 0.444444444
"agouti" 0.455555556
"agouti" 0.597222222
"agouti" 0.602083333
"agouti" 0.613888889
"agouti" 0.63125
"rat" 0.01875
"agouti" 0.534027778
"agouti" 0.727083333
"agouti" 0.268055556
"agouti" 0.282638889
"squirrel" 0.294444444
"squirrel" 0.322916667
"agouti" 0.575694444
"agouti" 0.7125
"agouti" 0.285416667
"coati" 0.302777778
"agouti" 0.56875
"agouti" 0.645833333
"agouti" 0.688194444
"agouti" 0.739583333
"rat" 0.986111111
"paca" 0.986111111
"agouti" 0.263194444
"agouti" 0.557638889
"agouti" 0.256944444
"agouti" 0.313194444
"agouti" 0.475694444
"brocket" 0.24375
"brocket" 0.741666667
"agouti" 0.63125
"ocelot" 0.950694444
"brocket" 0.686111111
"agouti" 0.293055556
"brocket" 0.235416667
"agouti" 0.716666667
"paca" 0.879861111
"paca" 0.898611111
"paca" 0.900694444
"paca" 0.922222222
"rat" 0.209027778
"agouti" 0.510416667
"agouti" 0.639583333
"agouti" 0.641666667
"agouti" 0.278472222
"agouti" 0.552083333
"agouti" 0.677083333
"agouti" 0.720138889
"agouti" 0.733333333
"agouti" 0.74375
"agouti" 0.297222222
"agouti" 0.3375
"agouti" 0.361111111
"agouti" 0.365277778
"agouti" 0.481944444
"agouti" 0.641666667
"agouti" 0.702083333
"agouti" 0.319444444
"agouti" 0.349305556
"agouti" 0.282638889
"agouti" 0.34375
"agouti" 0.347916667
"agouti" 0.363194444
"agouti" 0.370138889
"agouti" 0.413888889
"agouti" 0.442361111
"agouti" 0.444444444
"agouti" 0.677777778
"agouti" 0.278472222
"rat" 0.992361111
"agouti" 0.521527778
"rat" 0.898611111
"brocket" 0.313194444
"agouti" 0.348611111
"agouti" 0.336805556
"agouti" 0.402777778
"brocket" 0.036805556
"agouti" 0.295833333
"ocelot" 0.811111111
"agouti" 0.54375
"agouti" 0.688888889
"brocket" 0.26875
"peccary" 0.29375
"coati" 0.421527778
"rat" 0.186111111
"peccary" 0.2625
"peccary" 0.279166667
"peccary" 0.29375
"agouti" 0.323611111
"peccary" 0.29375
"agouti" 0.319444444
"paca" 0.991666667
"peccary" 0.247916667
"agouti" 0.307638889
"peccary" 0.275694444
"peccary" 0.246527778
"agouti" 0.55
"peccary" 0.748611111
"rat" 0.893055556
"rat" 0.204166667
"agouti" 0.684027778
"agouti" 0.311805556
"agouti" 0.314583333
"agouti" 0.70625
"rat" 0.815277778
"rat" 0.957638889
"squirrel" 0.318055556
"agouti" 0.320138889
"peccary" 0.744444444
"rat" 0.827777778
"agouti" 0.259722222
"agouti" 0.353472222
"squirrel" 0.536805556
"agouti" 0.676388889
"ocelot" 0.88125
"ocelot" 0.265972222
"agouti" 0.259722222
"agouti" 0.271527778
"squirrel" 0.290277778
"squirrel" 0.605555556
"agouti" 0.655555556
"paca" 0.132638889
"agouti" 0.727083333
"ocelot" 0.829166667
"ocelot" 0.189583333
"squirrel" 0.260416667
"agouti" 0.314583333
"ocelot" 0.913888889
"rat" 0.2
"agouti" 0.288194444
"agouti" 0.253472222
"agouti" 0.258333333
"brocket" 0.6625
"agouti" 0.717361111
"agouti" 0.345138889
"agouti" 0.468055556
"agouti" 0.265972222
"agouti" 0.313888889
"agouti" 0.3375
"agouti" 0.571527778
"agouti" 0.656944444
"agouti" 0.736111111
"agouti" 0.275694444
"agouti" 0.456944444
"agouti" 0.527083333
"agouti" 0.669444444
"agouti" 0.678472222
"ocelot" 0.082638889
"agouti" 0.431944444
"agouti" 0.495138889
"peccary" 0.794444444
"agouti" 0.440972222
"coati" 0.457638889
"peccary" 0.614583333
"agouti" 0.661111111
